startTime,open,high,low,close,volume
2019-11-28,1380.75,2075.75,1380.75,2030.25,16377.0446
2019-11-29,2030.25,2141.75,2013.5,2100.5,2472.49205
2019-11-30,2100.5,2109.25,2006.0,2026.5,201077.6718
2019-12-01,2026.5,2026.5,1926.0,1980.0,1945.785675
2019-12-02,1980.0,1990.5,1929.5,1983.0,0.0
2019-12-03,1982.75,2001.75,1928.5,1997.0,0.0
2019-12-04,1997.0,2035.75,1974.0,2019.0,0.0
2019-12-05,2019.0,2040.5,1995.5,2036.25,50.1963
2019-12-06,2036.25,2040.5,2025.5,2025.5,0.0
2019-12-07,2025.5,2084.0,2015.75,2042.5,0.0
2019-12-08,2042.5,2042.5,2011.75,2011.75,0.0
2019-12-09,2011.75,2028.25,1979.5,1979.5,1121.40125
2019-12-10,1979.5,2003.75,1944.5,1944.5,1773.39985
2019-12-11,1944.5,1964.5,1890.25,1890.25,4804.0
2019-12-12,1890.25,1898.0,1847.75,1851.25,1124.428025
2019-12-13,1851.25,1863.5,1811.25,1811.25,569.7135
2019-12-14,1811.25,1811.25,1731.5,1731.5,11988.35745
2019-12-15,1731.5,1731.5,1713.0,1714.5,10499.3
2019-12-16,1714.5,1758.0,1708.75,1740.5,10712.75435
2019-12-17,1740.5,1789.75,1721.25,1789.75,113738.176475
2019-12-18,1789.75,1789.75,1772.5,1781.5,5590.1652
2019-12-19,1781.5,1806.75,1780.0,1792.25,26447.88265
2019-12-20,1792.25,1803.75,1789.25,1789.5,3633.1125
2019-12-21,1789.5,1789.5,1785.5,1786.0,1000.44
2019-12-22,1786.0,1805.25,1768.0,1778.75,29610.582775
2019-12-23,1778.75,2103.5,1771.0,2103.5,30915.058125
2019-12-24,2103.5,2108.75,2009.75,2102.5,112356.028125
2019-12-25,2102.5,2131.25,2102.0,2114.5,1766.4848
2019-12-26,2114.5,2114.5,2080.25,2080.25,5357.83485
2019-12-27,2080.25,2400.5,2075.0,2134.25,235707.124925
2019-12-28,2134.25,2134.25,2115.75,2115.75,11.734125
2019-12-29,2115.75,2116.25,2055.5,2100.5,64555.473175
2019-12-30,2100.5,2109.0,2100.5,2106.5,0.2109
2019-12-31,2106.5,2106.5,2083.5,2085.25,0.627375
2020-01-01,2085.25,2105.5,2035.0,2040.75,51592.88995
2020-01-02,2040.75,2064.5,2021.25,2050.0,30835.545725
2020-01-03,2050.0,2085.0,2046.5,2085.0,31208.88285
2020-01-04,2085.0,2085.0,2037.25,2037.25,140584.7987
2020-01-05,2037.25,2072.75,2036.5,2052.5,71580.902275
2020-01-06,2052.5,2092.5,2050.0,2076.0,67008.080925
2020-01-07,2076.0,2177.0,2076.0,2167.5,164354.5404
2020-01-08,2167.5,2252.25,2167.5,2244.0,162576.3821
2020-01-09,2244.0,2244.0,2198.25,2205.0,44557.71065
2020-01-10,2205.0,2267.75,2180.0,2258.75,242332.68375
2020-01-11,2258.75,2270.5,2193.5,2217.75,87341.064375
2020-01-12,2217.75,2293.75,2148.5,2159.25,245263.763
2020-01-13,2159.25,2280.0,2120.5,2123.5,179997.736525
2020-01-14,2123.5,2251.0,2122.5,2246.0,36786.1308
2020-01-15,2246.0,2269.5,2200.25,2200.75,4812.89205
2020-01-16,2200.75,2200.75,2175.25,2175.25,11662.521675
2020-01-17,2175.25,2228.0,2161.0,2209.0,85234.9027
2020-01-18,2209.0,2219.25,2209.0,2215.25,16504.785175
2020-01-19,2215.25,2248.75,2211.25,2245.75,148797.4914
2020-01-20,2245.75,2245.75,2207.25,2231.5,18591.3862
2020-01-21,2231.5,2238.5,2202.75,2220.5,18605.4185
2020-01-22,2220.5,2224.5,2205.75,2213.0,76.884
2020-01-23,2213.0,2232.0,2198.25,2232.0,55677.879325
2020-01-24,2232.0,2232.5,2222.25,2225.5,10221.0707
2020-01-25,2225.5,2230.5,2220.75,2220.75,10614.88305
2020-01-26,2220.75,2220.75,2180.25,2187.0,301.403625
2020-01-27,2187.0,2204.5,2164.75,2204.0,72799.799725
2020-01-28,2204.0,2240.0,2204.0,2240.0,61992.84485
2020-01-29,2240.0,2265.75,2240.0,2261.5,76584.68545
2020-01-30,2261.5,2282.5,2239.0,2280.0,9373.6923
2020-01-31,2280.0,2295.5,2266.75,2268.5,2652.279
2020-02-01,2268.5,2316.75,2260.0,2260.0,31768.772425
2020-02-02,2260.0,2282.25,2246.25,2270.0,86316.349625
2020-02-03,2270.0,2296.75,2254.25,2283.0,112042.09905
2020-02-04,2283.0,2285.5,2267.5,2275.0,3176.074225
2020-02-05,2275.0,2316.0,2275.0,2316.0,81166.522375
2020-02-06,2316.0,2335.75,2316.0,2334.5,6148.682575
2020-02-07,2334.5,2498.25,2322.25,2407.25,1158328.282375
2020-02-08,2407.25,2409.5,2370.75,2380.0,7094.2467
2020-02-09,2380.0,2396.5,2369.5,2381.75,7621.678775
2020-02-10,2381.75,2418.0,2381.25,2418.0,870.0039
2020-02-11,2418.0,2474.5,2401.75,2444.75,8573.647725
2020-02-12,2444.75,2510.5,2433.0,2457.25,5294.47345
2020-02-13,2457.25,2522.75,2447.25,2520.5,4477.05915
2020-02-14,2520.5,2520.75,2485.5,2485.5,253.1973
2020-02-15,2485.5,2515.25,2470.5,2515.25,2472.05975
2020-02-16,2515.25,2558.25,2512.75,2522.25,520.608925
2020-02-17,2522.25,2576.5,2522.25,2565.25,6808.3615
2020-02-18,2565.25,2591.5,2513.0,2556.25,916.767075
2020-02-19,2556.25,2584.5,2541.5,2582.25,8068.66635
2020-02-20,2582.25,2609.25,2518.0,2541.75,57415.1909
2020-02-21,2541.75,2556.5,2512.75,2513.0,19747.4301
2020-02-22,2513.0,2513.0,2477.25,2477.25,972.952325
2020-02-23,2477.25,2485.5,2471.75,2482.25,371.293525
2020-02-24,2482.25,2504.25,2482.25,2502.5,10284.235125
2020-02-25,2502.5,2534.5,2491.5,2508.25,1102.20575
2020-02-26,2508.25,2608.0,2499.25,2584.75,11061.512275
2020-02-27,2584.75,2623.25,2526.5,2528.75,13690.937875
2020-02-28,2528.75,2557.5,2477.0,2517.75,52291.281075
2020-02-29,2517.75,2540.75,2439.0,2439.75,8353.763725
2020-03-01,2439.75,2468.75,2401.25,2435.0,20136.602525
2020-03-02,2435.0,2437.25,2411.0,2417.0,274.22055
2020-03-03,2417.0,2442.75,2393.0,2407.5,14094.485275
2020-03-04,2407.5,2415.5,2339.75,2363.0,4075366.09955
2020-03-05,2363.0,2421.0,2356.5,2381.25,3809.20505
2020-03-06,2381.25,2406.5,2346.5,2346.5,63352.371225
2020-03-07,2346.5,2346.5,2326.25,2340.0,31103.4404
2020-03-08,2340.0,2405.0,2334.75,2393.25,4036.160075
2020-03-09,2393.25,2467.0,2393.25,2435.75,52559.468675
2020-03-10,2435.75,2455.0,2356.0,2368.5,12356.587175
2020-03-11,2368.5,2390.25,2315.25,2330.5,2355.3817
2020-03-12,2330.5,2516.0,2330.25,2516.0,12769.0317
2020-03-13,2516.0,2744.25,2187.0,2724.75,15376.82325
2020-03-14,2724.75,2739.75,2588.25,2591.0,66376.8305
2020-03-15,2591.0,2633.0,2536.75,2547.25,13598.756725
2020-03-16,2547.25,2622.0,2532.5,2577.5,10019.933125
2020-03-17,2577.5,2621.0,2499.75,2515.25,23669.7815
2020-03-18,2515.25,2521.5,2472.25,2476.25,13677.381125
2020-03-19,2476.25,2496.25,2406.5,2475.75,56645.592475
2020-03-20,2475.75,2520.0,2448.5,2500.0,146881.53275
2020-03-21,2500.0,2518.0,2483.5,2494.0,67249.75965
2020-03-22,2494.0,2502.25,2428.25,2470.5,4935.772675
2020-03-23,2470.5,2490.0,2461.5,2466.75,44973.971925
2020-03-24,2466.75,2488.75,2466.75,2486.5,375.83425
2020-03-25,2486.5,2516.0,2477.75,2497.75,69155.329
2020-03-26,2497.75,2500.75,2464.0,2464.25,7868.33875
2020-03-27,2464.25,2601.0,2462.75,2582.0,228005.467475
2020-03-28,2582.0,2706.5,2582.0,2600.0,75239.78055
2020-03-29,2600.0,2688.0,2553.0,2668.0,32860.3919
2020-03-30,2668.0,2674.5,2430.5,2482.5,26368.59315
2020-03-31,2482.5,2485.5,2416.5,2422.5,12885.60005
2020-04-01,2422.5,2554.0,2350.0,2362.0,20793.41135
2020-04-02,2362.0,2439.5,2272.75,2357.5,38516.201525
2020-04-03,2357.5,2397.0,2329.5,2352.5,966.24095
2020-04-04,2352.5,2356.5,2248.0,2272.0,8935.0354
2020-04-05,2272.0,2289.0,2227.5,2231.0,6323.3874
2020-04-06,2231.0,2274.5,2202.5,2274.5,62373.53365
2020-04-07,2274.5,2301.5,2271.0,2300.0,114521.5523
2020-04-08,2300.0,2300.0,2286.0,2287.5,18615.364
2020-04-09,2287.5,2289.0,2263.5,2270.0,2101.58735
2020-04-10,2270.0,2311.0,2268.0,2298.0,11184.50775
2020-04-11,2298.0,2298.0,2246.5,2246.5,35923.99955
2020-04-12,2246.5,2248.0,2200.0,2244.0,30974.8287
2020-04-13,2244.0,2329.0,2220.0,2251.5,2767.67535
2020-04-14,2251.5,2293.0,2205.5,2209.5,13479.60585
2020-04-15,2209.5,2216.5,2165.0,2215.5,15357.0978
2020-04-16,2215.5,2249.5,2159.5,2163.0,8404.5735
2020-04-17,2163.0,2209.5,2116.5,2125.0,13525.94605
2020-04-18,2125.0,2126.0,2060.0,2061.0,72830.5081
2020-04-19,2061.0,2073.0,2038.5,2039.5,4250.22235
2020-04-20,2039.5,2066.0,2000.0,2060.5,40562.2043
2020-04-21,2060.5,2082.5,1986.5,1993.0,69485.9599
2020-04-22,1993.0,1994.5,1936.0,1953.0,46748.5177
2020-04-23,1953.0,2105.0,1941.5,2027.5,150588.2467
2020-04-24,2027.5,2048.0,1999.5,1999.5,50472.8262
2020-04-25,1999.5,2028.0,1945.5,1967.0,174906.03815
2020-04-26,1967.0,2030.0,1944.0,1983.5,1278002.55455
2020-04-27,1983.5,2041.0,1968.0,2015.5,15102.29595
2020-04-28,2015.5,2016.5,1975.5,1982.0,12785.98175
2020-04-29,1982.0,2549.0,1976.0,2451.5,235727.968
2020-04-30,2451.5,3192.5,2414.0,2589.5,91385.0801
2020-05-01,2589.5,2803.0,2588.5,2686.0,15179.6541
2020-05-02,2686.0,2792.0,2652.5,2783.5,92448.251
2020-05-03,2783.5,2935.0,2678.0,2763.5,395608.1678
2020-05-04,2763.5,2783.5,2603.5,2737.5,63213.99315
2020-05-05,2737.5,2876.0,2710.5,2828.5,291992.6594
2020-05-06,2828.5,3191.5,2774.5,3013.0,1314035.86755
2020-05-07,3008.5,3662.0,2947.0,3593.0,486383.413
2020-05-08,3593.0,3733.0,3441.5,3559.0,922714.49965
2020-05-09,3559.0,3662.0,3366.5,3394.5,238130.77435
2020-05-10,3394.5,3413.5,2604.5,2812.0,683666.55335
2020-05-11,2812.0,3086.5,2562.0,2701.0,109431.7762
2020-05-12,2701.0,2879.5,2678.0,2805.5,216895.86085
2020-05-13,2805.5,3124.0,2795.5,3075.0,715192.70945
2020-05-14,3075.0,3567.5,3058.5,3440.0,1445305.4586
2020-05-15,3440.0,3478.5,2968.5,3083.5,222646.77235
2020-05-16,3083.5,3283.5,3032.5,3209.0,66058.6997
2020-05-17,3209.0,3627.0,3166.5,3428.0,509295.34345
2020-05-18,3428.0,3655.5,3245.5,3415.0,255427.80685
2020-05-19,3415.0,3548.0,3215.5,3396.0,247809.2371
2020-05-20,3396.0,3484.0,3123.0,3219.0,360389.7686
2020-05-21,3219.0,3243.5,2715.5,2855.5,185394.52185
2020-05-22,2855.5,2975.0,2771.5,2931.0,341888.2012
2020-05-23,2931.0,3050.5,2891.5,2948.5,301861.4719
2020-05-24,2948.5,3021.0,2572.0,2580.5,219282.82115
2020-05-25,2580.5,2710.0,2505.0,2657.0,76462.13865
2020-05-26,2657.0,2717.5,2530.5,2595.5,94251.401
2020-05-27,2595.5,2836.5,2587.0,2811.5,43049.6868
2020-05-28,2811.5,3122.0,2749.5,3094.5,57544.4054
2020-05-29,3094.5,3122.0,2879.0,2950.5,115093.64515
2020-05-30,2950.5,3236.0,2898.0,3167.0,75524.3186
2020-05-31,3167.0,3167.5,2913.0,2952.5,26192.0582
2020-06-01,2952.5,3882.0,2941.0,3654.5,152968.9292
2020-06-02,3654.5,3675.5,2838.5,2972.5,1178911.1052
2020-06-03,2972.5,3146.0,2919.5,3121.5,659605.24425
2020-06-04,3121.5,3318.0,2944.0,3242.5,22582.8616
2020-06-05,3242.5,3279.5,3059.0,3059.5,232558.9192
2020-06-06,3057.5,3136.5,2977.0,3062.5,157328.7232
2020-06-07,3062.5,3203.5,2827.5,3134.0,90094.558
2020-06-08,3134.0,3209.5,2965.0,3158.5,119060.1924
2020-06-09,3158.5,3264.0,2974.5,3149.5,18834.14495
2020-06-10,3149.5,3366.0,3080.0,3230.0,172964.67545
2020-06-11,3230.0,3319.5,2495.0,2651.0,58442.3746
2020-06-12,2651.0,2888.5,2617.0,2795.0,117388.18445
2020-06-13,2795.0,2820.5,2685.5,2795.5,45173.5622
2020-06-14,2795.5,2807.5,2558.0,2633.5,155952.8494
2020-06-15,2633.5,2790.0,2195.0,2713.5,110035.1928
2020-06-16,2713.5,2878.0,2660.5,2805.0,25627.1703
2020-06-17,2805.0,2843.0,2505.0,2724.0,104572.45215
2020-06-18,2724.0,2750.0,2526.0,2630.5,87862.4603
2020-06-19,2630.5,2698.0,2484.5,2550.0,245681.62765
2020-06-20,2550.0,2627.0,2401.5,2586.0,225655.96255
2020-06-21,2586.0,2651.0,2513.5,2524.5,44066.00875
2020-06-22,2524.5,3036.5,2506.0,2911.5,271915.09975
2020-06-23,2911.5,2946.5,2804.5,2845.0,263428.34045
2020-06-24,2845.0,2915.5,2416.0,2486.0,182333.9447
2020-06-25,2486.0,2532.5,2200.5,2445.5,170070.40695
2020-06-26,2445.5,2516.5,2382.0,2435.5,40097.03115
